"fide_id","name","country","sex","title"
12956686,"Helmer, Jan",GER,M,CM
12956830,"Schulze, Lara",GER,F,FM
12957330,"Wagner, Benjamin",GER,M,CM
12958883,"Philipp, Mathias",GER,M,CM
12959243,"Bethke, Richard",GER,M,FM
12961523,"Engel, Luis",GER,M,GM
12961574,"Ewert, Hannes",GER,M,FM
12962554,"Ziegenfuss, Antonia",GER,F,WIM
12962791,"Wachinger, Nikolas",GER,M,IM
12963283,"Wong, Gengchun",GER,M,FM
12964808,"Stemmler, Fabian",GER,M,CM
12965081,"Polster, Christian",GER,M,FM
12967068,"Trifan, Andrei Ioan",GER,M,FM
12967084,"Holinka, Henning",GER,M,FM
12967300,"Weishaeutel, Moritz",GER,M,FM
12971367,"Muetsch, Annmarie",BEL,F,WIM
12974188,"Bargsten, Justus",GER,M,CM
12975974,"Lutz, Ruben",GER,M,FM
12977063,"Suvorov, Alexander",GER,M,FM
12977071,"Suvorov, Luca",GER,M,FM
12978841,"Zimmer, Raphael",GER,M,FM
12979090,"Baltic, Fatih",GER,M,FM
12979414,"Lichtmannecker, Daniel",GER,M,CM
12982016,"Nandin-Erdene, Davaademberel",HUN,F,WCM
12983292,"Bashylina, Luisa",GER,F,WFM
12984019,"Browning, Alex",GER,M,FM
12984388,"Nguyen, Alex Dac-Vuong",GER,M,IM
12984523,"Schiffer, Stefan",GER,M,FM
12985546,"Knudsen, Simon",GER,M,FM
12987018,"Milare, Tyron",GER,M,FM
12988588,"Yi, Danny",GER,M,FM
12989983,"Krastev, Alexander",GER,M,IM
12990698,"Niermann, Tristan",GER,M,FM
12990710,"Garbuz, Vitaliy",GER,M,CM
12990809,"Richter, Nils",GER,M,IM
12992321,"Kolb, Tobias",GER,M,FM
12992577,"Hommer, Jeremy",GER,M,FM
12993077,"Woelk, Tom-Frederic",GER,M,FM
12993085,"Koellner, Aaron Noah",GER,M,CM
12993093,"Koellner, Ruben Gideon",GER,M,IM
12993190,"Fromm, Marius",GER,M,IM
12993603,"ter Stal, Rainer",GER,M,CM
12993662,"Ortmeier, Leonhard",GER,M,FM
12993778,"Schmider, Niklas",GER,M,IM
12993859,"Butenandt, Svenja",GER,F,WFM
12994219,"Laux, Dominik",GER,M,FM
12995444,"Reuter, Elisa",GER,F,WCM
12997927,"Neukirchner, Pascal",GER,M,FM
12998630,"Farokhi, Keyvan",GER,M,FM
12998656,"Arndt, Magnus",GER,M,FM
13000063,Aung Thant Zin,MYA,M,FM
13000071,"Myo, Naing",MYA,M,IM
13000101,"Aung Aung, Aung Myo Hlaing",MYA,M,IM
13000110,"Nay Oo Kyaw, Tun",MYA,M,IM
13000195,Zaw Oo,MYA,M,FM
13000233,Maung Maung Lwin,MYA,M,FM
13000322,Myint Han,MYA,M,IM
13000390,Ko Ko Ohn,MYA,M,FM
13000403,Myo Zaw Min,MYA,M,FM
13000446,Kyaw Kyaw Soe,MYA,M,FM
13000543,Myo Thant Khaing,MYA,M,FM
13000799,Ye Naung Win Myint,MYA,M,FM
13001272,San Thit Lwin,MYA,M,FM
13001337,Zaw One,MYA,M,FM
13001361,Htun Htun Than,MYA,M,FM
13001370,Htun Lynn Kyaw,MYA,M,FM
13001388,Mynn Htoo,MYA,M,FM
13001604,"Nay, Win",MYA,M,FM
13001612,"Tha, Zan",MYA,M,FM
13001698,"Maung, Maung Kyaw Zaw Hein",MYA,M,FM
13002007,Kyaw Lay Htaik,MYA,M,FM
13002627,Thein Dan Oo,MYA,M,FM
13002783,"Wynn, Zaw Htun",MYA,M,IM
13002791,Phyo Chit,MYA,M,FM
13002813,Aung Kyaw Lwynn A,MYA,M,FM
13002864,Thandar Aye Win,MYA,F,WFM
13002872,Tin Lay Shwe,MYA,F,WFM
13002880,Zinmar Min Than,MYA,F,WFM
13002899,Nan M K Khine Hlyan,MYA,F,WFM
13002902,Saw Kyaw Nyein,MYA,M,FM
13002929,Ei Kyawt San,MYA,F,WFM
13002953,Kyaw Lin Naing,MYA,M,FM
13002988,Myat Thiri Aung Kyaw,MYA,F,WFM
13003003,Phyo Aung Kyi,MYA,M,FM
13003046,Ye Lin Aung,MYA,M,FM
13003100,"Win, Tun",MYA,M,FM
13003143,"Wynn, Myint Oo",MYA,M,FM
13004093,Thet Naung,MYA,M,FM
13004255,Nay Lin Tun,MYA,M,CM
13008080,Nay Soe,MYA,M,FM
13012290,Sai Han Thiha,MYA,M,FM
13012541,Kyaw Myat Aung,MYA,M,FM
13100025,"Ranaivoharisoa, Alain",MAD,M,IM
13100050,"Rakotomaharo, Fy Antenaina",MAD,M,IM
13100190,"Razanadrakotoarisoa, Tiavina",MAD,F,WCM
13100220,"Andriantsiferana, Irina",MAD,F,WCM
13100238,"Raharijaona, Jose",MAD,M,FM
13100254,"Ramasindraibe, Girard",MAD,M,CM
13100351,"Ralison, Milanto Harifidy",MAD,M,IM
13100378,"Raharimanana, Faratiana",MAD,F,WFM
13100394,"Ravelomanana, Sabine",MAD,F,WFM
13100416,"Razafindrabiaza, Christine",MAD,F,WFM
13100424,"Rajaonarison, Faniry",MAD,M,FM
13100858,"Andriamasoandro, Miora",MAD,M,CM
13101048,"Andrianiaina, Heritiana",MAD,M,CM
13101439,"Razanadrakotoarisoa, Toavina",MAD,M,FM
13102761,"Rakotomaharavo, Dylan",MAD,M,CM
13105450,"Tsinjoviniavo, Aina Mahasambatra",MAD,F,WCM
13106961,"Randriatsiferana,Dimbiharentsoa Christiana",MAD,F,WCM
13200011,"Lee, Sanghoon",KOR,M,FM
13200194,"Jung, Young Hoon",KOR,M,CM
13200208,"You, Garam",KOR,F,WCM
13200518,"Kim, Saebyeok",KOR,M,CM
13200615,"Lim, Hakyung",KOR,F,WCM
13200852,"Byun, Sungwon",KOR,F,WCM
13200860,"Chogdov, Munkhbat",MGL,M,FM
13200976,"Kim, Taegyeong",KOR,F,WCM
13201190,"Cho, Yeonhee",KOR,F,WCM
13201204,"Kim, Inguh",KOR,M,CM
13201239,"Oh, Minah",KOR,F,WCM
13201492,"Ahn, Hongjin",KOR,M,IM
13201727,"Kang, Taehyung",KOR,M,CM
13202154,"Lee, Kyungseok",KOR,M,CM
13202316,"Kim, Yubin",KOR,F,WCM
13202340,"Lee, Junhyeok",KOR,M,IM
13202405,"Kim, Jinsoo",KOR,M,CM
13203088,"Kwon, Sehyun",KOR,M,FM
13203320,"Park, Sunwoo",KOR,F,WFM
13204149,"Lee, Seyeon",KOR,F,CM
13205480,"Cheon, Sehyuk",KOR,M,CM
13205706,"Kang, Sohyun",KOR,F,WCM
13209590,"Huh, Isaak",KOR,M,CM
13210670,"Yun, Hungi",KOR,M,CM
13212834,"Kim, Sarang",KOR,F,WCM
13300016,"Vaganian, Rafael A",ARM,M,GM
13300024,"Lputian, Smbat G",ARM,M,GM
13300032,"Akopian, Vladimir",USA,M,GM
13300040,"Minasian, Artashes",ARM,M,GM
13300067,"Galdunts, Sergey",ARM,M,GM
13300075,"Eolian, Levon S",ARM,M,IM
13300105,"Ambartsoumian, Armen",USA,M,IM
13300113,"Khalikian, Hovik",ARM,M,FM
13300121,"Akopov, Roman",ARM,M,FM
13300130,"Gyozalyan, Tigran",ARM,M,FM
13300156,"Tavadian, Hrachik",ARM,M,FM
13300172,"Karakashian, Narine",ARM,F,WIM
13300202,"Kagramanianz, Vartan",ARM,M,IM
13300210,"Danielian, Elina",ARM,F,GM
13300245,"Nalbandian, Tigran",ARM,M,GM
13300270,"Gevorgyan, Maria",ARM,F,WGM
13300288,"Petrosian, Arshak B",ARM,M,GM
13300296,"Stambulian, Arsen",ARM,M,IM
13300300,"Kalantaryan, Norayr",ARM,M,IM
13300318,"Hlgatian, Goar",ARM,F,WIM
13300377,"Minasian, Ara",ARM,M,GM
13300393,"Nadanian, Ashot",ARM,M,IM
13300415,"Voskanyan, Vahagn",CAN,M,FM
13300431,"Torosyan, Norayr",ARM,M,IM
13300440,"Matikozian, Andranik",ARM,M,IM
13300466,"Markosian, David S.",ARM,M,GM
13300474,"Aronian, Levon",USA,M,GM
13300482,"Karatorossian, David",ARM,M,IM
13300512,"Khachiyan, Melikset",USA,M,GM
13300555,"Grigorian, Arusiak",ARM,F,WFM
13300563,"Poghosyan, Tigran Vl.",ARM,M,FM
13300571,"Grigoryan, Meri",ENG,F,WFM
13300580,"Akobian, Varuzhan",USA,M,GM
13300598,"Khachatryan, Vahagn",ARM,M,IM
13300601,"Mkrtchian, Lilit",ARM,F,IM
13300610,"Movsisyan, Naira",ARM,F,WGM
13300628,"Aginian, Nelly",ARM,F,WGM
13300660,"Arzumanian, Georgii",AUT,M,GM
13300687,"Petrosian, Karen",ARM,M,IM
13300695,"Vaganian, Irina",ARM,F,WIM
13300717,"Chibukhchian, Artur",ARM,M,GM
13300741,"Nersisyan, Garnik",ARM,M,CM
13300776,"Santrian, Ararat",ARM,M,FM
13300806,"Gasparian, Narine",ARM,F,WIM
13300849,"Petrosian, Tigran A.",ARM,M,IM
13300857,"Petrosyan, Manuel",ARM,M,GM
13300865,"Hovhannisyan, Mher",BEL,M,GM
13300873,"Harutjunyan, Gevorg",ARM,M,GM
13300881,"Sargissian, Gabriel",ARM,M,GM
13300890,"Hayrapetyan, Arman Ash.",ARM,M,IM
13300903,"Gasparian, Tigran",ARM,M,FM
13300938,"Sahakyan, Nona",ARM,F,WFM
13300946,"Ghukasyan, Siranush",ARM,F,WIM
13301004,"Grigoryan, Karen H.",ARM,M,GM
13301012,"Avetisian, Manvel",ARM,M,IM
13301055,"Tepoyan, Liparit",ARM,M,CM
13301063,"Arustamian, Artur",ARM,M,IM
13301071,"Seferjan, Narek",ARM,M,GM
13301080,"Ordyan, Vrezh",ARM,M,FM
13301128,"Petrosian, Suren",ARM,M,IM
13301152,"Movsziszian, Karen",ARM,M,GM
13301225,"Maitesian, Sergei",FRA,M,FM
13301233,"Ramazian, Arshak",ARM,M,FM
13301250,"Kotanjian, Tigran",ARM,M,GM
13301276,"Zakarian, David",ARM,M,FM
13301292,"Akopian, Gagik",ARM,M,FM
13301314,"Galojan, Lilit",ARM,F,IM
13301349,"Petrosian, Davit G.",ARM,M,GM
13301454,"Galstian, Beniamin",ARM,M,IM
13301527,"Gharamian, Tigran",FRA,M,GM
13301578,"Pashikian, Arman",ARM,M,GM
13301594,"Danielian, Vardan",ARM,M,FM
13301616,"Petrosian, Tigran L.",ARM,M,GM
13301659,"Sargsjan, Vardges",ARM,M,FM
13301772,"Vardanian, Haik V.",ARM,M,CM
13301799,"Movsisyan, Vardan",ARM,M,FM
13301888,"Mkrtchyan, Simon",ARM,M,FM
13301918,"Abrahamyan, Tatev",USA,F,WGM
13301926,"Andriasyan, Siranush",ARM,F,WIM
13301993,"Babujian, Levon",ARM,M,GM
13302000,"Andriasian, Zaven",ARM,M,GM
13302027,"Galoyan, Levon",ARM,M,FM
13302116,"Hairapetian, Naira",ARM,F,WCM
13302183,"Mezhlumyan, Vahram",ARM,M,FM
13302191,"Grigoryan, Avetik",ARM,M,GM
13302272,"Martirosyan, Lia",ARM,F,WFM
13302310,"Mamikonyan, Tigran",ARM,M,FM
13302337,"Simonian, Hrair",ARM,M,GM
13302418,"Kalashian, David",ARM,M,IM
13302485,"Melkumyan, Hrant",ARM,M,GM
13302507,"Hovhannisyan, Robert",ARM,M,GM
13302531,"Ter-Sahakyan, Samvel",ARM,M,GM
13302540,"Aghabekian, Liana",LUX,F,WIM
13302574,"Kharatyan, Anahit",ARM,F,WFM
13302639,"Hayrapetyan, Hovik",ARM,M,GM
13302736,"Tovmasian, Vardges",ARM,M,IM
13302795,"Hambardzumian, Yuri",ARM,M,IM
13302809,"Melkonyan, Vardan",ARM,M,CM
13302841,"Aghasaryan, Robert",ARM,M,GM
13303058,"Alaverdyan, Gevorg",ARM,M,FM
13303082,"Yeghiazaryan, Armenak",ARM,M,FM
13303120,"Arzumanyan, Hovhannes",ARM,M,CM
13303139,"Baghdasaryan, Vahe",ARM,M,GM
13303201,"Poghosyan, Suren",ARM,M,FM
13303210,"Sargissyan, Sargis",ARM,M,FM
13303244,"Gevorgyan, David Sh.",ARM,M,IM
13303295,"Inants, Aghasi",ARM,M,FM
13303341,"Karagyozian, Edgar",FRA,M,CM
13303465,"Manukyan, Sargis V.",ARM,M,FM
13303554,"Hairapetian, Anna",ARM,F,WIM
13303562,"Vardanian, Haik G.",ARM,M,IM
13303570,"Dilanyan, Grigor",ARM,M,FM
13303597,"Simonian, Tigran",ARM,M,IM
13303627,"Gaboyan, Susanna",ARM,F,WIM
13303635,"Harutyunyan, Tigran K.",ARM,M,GM
13303678,"Petrosyan, Tigran S.",ARM,M,IM
13303732,"Gabuzyan, Hovhannes",ARM,M,GM
13303970,"Manukyan, Sargis A.",ARM,M,FM
13304097,"Bakunts, Rafael",ARM,M,IM
13304240,"Hayrapetyan, Artavazd R.",ARM,M,FM
13304372,"Sargsyan, Shushanna",ARM,F,WFM
13304380,"Shahinyan, David",ARM,M,IM
13304585,"Barseghyan, Harutyun",FRA,M,IM
13304828,"Danielyan, Vahe",ARM,M,IM
13304852,"Mikaelyan, Arman",ARM,M,GM
13305700,"Asatryan, Sona",ARM,F,WIM
13305786,"Manukyan, Artyom",ARM,M,CM
13306138,"Kharatyan, Armen",ARM,M,FM
13306308,"Hakobyan, Hovhannes H.",ARM,M,FM
13306553,"Martirosyan, Haik M.",ARM,M,GM
13306634,"Aleksanyan, Hrant",ARM,M,CM
13306677,"Hakobyan, Aram",ARM,M,GM
13306685,"Hoghmrtsyan, Artur",ARM,M,FM
13306707,"Barseghyan, Armen Ar.",ARM,M,IM
13306766,"Sargsyan, Shant",ARM,M,GM
13307088,"Yayloyan, Konstantin",ARM,M,FM
13307169,"Santryan, Davit",ARM,M,CM
13307231,"Grigoryan, Arpine",ARM,F,WFM
13307320,"Yeritsyan, Hayk",ARM,M,FM
13307550,"Parvanyan, Ashot",GER,M,IM
13307622,"Avetisyan, Mariam",ARM,F,WFM
13308017,"Hovhannisyan, Hrayr",SWE,M,CM
13308130,"Sargsyan, Anna M.",ARM,F,IM
13308300,"Gharibyan, Mamikon",ARM,M,GM
13308327,"Davtyan, Artur",ARM,M,IM
13308386,"Mirzoyan, Davit T.",ARM,M,FM
13308998,"Yeremyan, Alen",ARM,M,FM
13309048,"Khachatryan, Samvel S.",ARM,M,CM
13309315,"Davtyan, Arsen",ARM,M,IM
13309420,"Shmavonyan, Areg",ARM,M,CM
13309978,"Piliposyan, Robert",ARM,M,IM
13310046,"Davtyan, David Arm.",ARM,M,FM
13310143,"Manvelyan, Mikayel",ARM,M,CM
13310780,"Khachatryan, Anna",ARM,F,WFM
13310810,"Sargsyan, Sargis Vach.",ARM,M,FM
13310828,"Mkrtchyan, Mariam",ARM,F,WIM
13310860,"Hakobyan, Eduard",USA,M,FM
13311328,"Sargsyan, Tigran R.",ARM,M,FM
13312022,"Ohanyan, Emin",ARM,M,GM
13312073,"Ghevondyan, Arman",ARM,M,CM
13312340,"Chaqryan, Erik",ARM,M,FM
13312545,"Pashikyan, Rudolf",ARM,M,FM
13313568,"Hayrapetyan, Edgar",ARM,M,FM
13313754,"Rostomyan, Mikayel",ARM,M,FM
13313940,"Hakobyan, Erik",ARM,M,FM
13314599,"Shahinyan, Vladimir",ARM,M,CM
13314823,"Agasarov, Benik",ARM,M,FM
13314831,"Atoyan, Alberto",ARM,M,CM
13315412,"Ghimoyan, Narek",ARM,M,CM
13315730,"Gasparyan, Erik R.",ARM,M,FM
13316338,"Sahakyan, Aleks",ARM,M,FM
13317245,"Sukiasyan, Vahe A.",ARM,M,FM
13317288,"Hovakimyan, Vache",ARM,M,FM
13317415,"Arakelyan, Manvel",ARM,M,CM
13319051,"Torosyan, Volodya",ARM,M,CM
13400010,"Sofieva, Ainur",AZE,F,WGM
13400029,"Velikhanli, Firuza",AZE,F,WGM
13400037,"Babayeva, Fanara",AZE,F,WFM
13400045,"Kadimova, Ilaha",AZE,F,WGM
13400053,"Gadjily, Raouf",AZE,M,IM
13400061,"Guliev, Logman",AZE,M,IM
13400126,"Gasimov, Rahim",AZE,M,IM
13400142,"Magerramov, Elmar",AZE,M,GM
13400150,"Sideifzade, Fikret",AZE,M,IM
13400207,"Alieva, Elmira",AZE,F,WIM
13400215,"Aghamaliyev, Cemil",TUR,M,GM
13400223,"Bajarani, Ilgar",AZE,M,IM
13400231,"Guliev, Sarhan",AZE,M,GM
13400240,"Verdihanov, Vladislav",AZE,M,IM
13400258,"Shur, Mikhail",USA,M,IM
13400282,"Ismailova, Lala",AZE,F,WIM
13400304,"Mirzoev, Azer",AZE,M,GM
13400312,"Iskandarov, Misratdin",AZE,M,GM
13400347,"Allahverdiyev, Anar",AZE,M,IM
13400355,"Balajayeva, Zamina",AZE,F,WFM
13400363,"Guliyev, Namig",AZE,M,GM
13400401,"Bagirov, Rufat",AZE,M,GM
13400410,"Zulfugarli, Magomed",AZE,M,IM
13400436,"Maharramzade, Javad",AZE,M,IM
13400495,"Ibrahimov, Rasul",AZE,M,GM
13400509,"Ismayilova, Parvana",AZE,F,WFM
13400568,"Pirverdiyev, Agil",AZE,M,FM
13400584,"Veliev, Gasan",RUS,M,FM
13400592,"Rustamov, Bakhtiyar",AZE,M,FM
13400622,"Bajarani, Kubra",AZE,F,WFM
13400657,"Gashimov, Sarkhan",AZE,M,FM
13400665,"Abbasov, Farid",AZE,M,GM
13400681,"Babaev, Rashad",AZE,M,GM
13400754,"Aliyeva, Aygun",AZE,F,WFM
13400770,"Dovliatov, Sanan",AZE,M,IM
13400819,"Mamedov, Nidjat",AZE,M,GM
13400827,"Azizova, Shafag",AZE,F,WFM
13400843,"Soyunlu, Narmin",AZE,F,WFM
13400878,"Guseinov, Elmir",AZE,M,IM
13400894,"Javad-zada, Samir",AZE,M,FM
13400908,"Hasanov, Asif",AZE,M,FM
13400924,"Radjabov, Teimour",AZE,M,GM
13401033,"Mammadov, Zaur",AZE,M,GM
13401084,"Aliyev, Rasim",AZE,M,FM
13401092,"Isayev, Samid",AZE,M,FM
13401114,"Atakishieva, Elnara",AZE,F,WFM
13401203,"Rustamov, Lutfiyar",AZE,M,FM
13401319,"Mamedyarov, Shakhriyar",AZE,M,GM
13401327,"Trushelyov, Victor",AZE,M,IM
13401360,"Shukurova, Mehriban",AZE,F,WIM
13401378,"Guseinov, Gadir",AZE,M,GM
13401416,"Sadikhov, Ulvi",AZE,M,GM
13401432,"Babayev, Talib",AZE,M,IM
13401440,"Zeynalli, Miradil",AZE,M,CM
13401491,"Hojjatova, Aydan",AZE,F,WGM
13401505,"Aliyev, Namig",AZE,M,FM
13401521,"Mamedjarova, Zeinab",AZE,F,WGM
13401572,"Huseynova, Nigar",AZE,F,WFM
13401653,"Mamedov, Rauf",AZE,M,GM
13401661,"Tahirov, Farhad",AZE,M,GM
13401718,"Agaragimov, Djakhangir",AZE,M,GM
13401777,"Abbasov, Vusal",AZE,M,FM
13401785,"Baladjaev, Gara",AZE,M,FM
13401807,"Abdulla, Khayala",AZE,F,WGM
13401823,"Isgenderova, Hayale",TUR,F,WIM
13401858,"Aliakbarov, Anar",TUR,M,FM
13401882,"Eyyubov, Zeynal",AZE,M,FM
13401998,"Ismailova, Aytaj",AZE,F,WFM
13402005,"Mamedjarova, Turkan",AZE,F,WGM
13402048,"Aghayev, Nijat",AZE,M,IM
13402064,"Mehraliyev, Ulvi",AZE,M,FM
13402129,"Safarli, Eltaj",AZE,M,GM
13402137,"Umudova, Nargiz",AZE,F,WGM
13402153,"Eminov, Orkhan",TUR,M,FM
13402250,"Zeynalov, Farid",AZE,M,FM
13402285,"Rahmanov, Shahriyar",AZE,M,FM
13402315,"Mammadov, Jeyhun",AZE,M,FM
13402374,"Aghasiyeva, Fidan",AZE,F,WIM
13402390,"Rasulov, Vugar",AZE,M,GM
13402463,"Sevdimaliyev, Urfan",AZE,M,GM
13402579,"Mammadov, Ayaz",AZE,M,IM
13402617,"Aliyev, Elnur",AZE,M,CM
13402625,"Khalafova, Narmin",AZE,F,WGM
13402714,"Abdulov, Orkhan",AZE,M,IM
13402854,"Aghasiyev, Kamal",AZE,M,IM
13402870,"Idrisov, Tabriz",AZE,M,FM
13402935,"Durarbayli, Vasif",AZE,M,GM
13402951,"Kazimova, Narmin",AZE,F,WGM
13402960,"Abasov, Nijat",AZE,M,GM
13403010,"Hasanova, Turkan",AZE,F,WFM
13403028,"Bajarani, Ulvi",AZE,M,GM
13403036,"Rzayev, Bahruz",TUR,M,IM
13403052,"Fataliyeva, Ulviyya",AZE,F,IM
13403320,"Zeynalli, Rashad",AZE,M,FM
13403508,"Mammadova, Gulnar",AZE,F,IM
13403540,"Orujov, Elshad",AZE,M,FM
13403680,"Guliyeva, Sabina",AZE,F,WCM
13403710,"Mammadova, Narmin",AZE,F,WGM
13403729,"Mammadzada, Gunay",AZE,F,IM
13403753,"Baghirova, Khatun",AZE,F,WFM
13403893,"Ibrahimova, Sabina",AZE,F,WIM
13404148,"Hajiyev, Kanan",AZE,M,FM
13404423,"Geidarli, Kanan",FID,M,IM
13404431,"Huseynov, Sabir",AZE,M,FM
13404474,"Nuri, Murad",AZE,M,FM
13404938,"Gadimbayli, Abdulla",AZE,M,GM
13405080,"Bayramov, Zaur",AZE,M,FM
13405101,"Amrayeva, Aytan",AZE,F,WFM
13405209,"Izzat, Kanan",AZE,M,IM
13405519,"Naghdiyev, Niyazi",AZE,M,FM
13405764,"Asadli, Vugar",AZE,M,GM
13406388,"Shahaliyev, Ismayil",AZE,M,IM
13406396,"Balajayeva, Khanim",AZE,F,IM
13406655,"Bayramov, Elvin",AZE,M,FM
13406671,"Garayev, Kanan",AZE,M,IM
13406744,"Mustafin, Andrey",AZE,M,FM
13406809,"Bashirli, Nail",AZE,M,IM
13407716,"Hasanzade, Toghrul",AZE,M,IM
13407740,"Nifdaliyev, Jahangir",AZE,M,FM
13408674,"Katanova, Aynur",AZE,F,WFM
13408712,"Mammadov, Sadig",AZE,M,IM
13408755,"Murtuzov, Rauf",AZE,M,CM
13408771,"Mustafayev, Farid",AZE,M,FM
13408798,"Gasimov, Parviz",AZE,M,IM
13408925,"Aslanov, Farid",AZE,M,CM
13409301,"Muradli, Mahammad",AZE,M,GM
13409980,"Aliyev, Ravan",AZE,M,IM
13410032,"Akhundov, Teymuraz",AZE,M,FM
13410210,"Bunyatov, Rustam",AZE,M,FM
13410229,"Ibrahimli, Murad",AZE,M,IM
13410547,"Atakishiyev, Elmar",AZE,M,IM
13410717,"Karimzada, Narmin",AZE,F,WCM
13410814,"Manafov, Vugar",AZE,M,IM
13410920,"Rzali, Sabina",AZE,F,WCM
13411861,"Yagubi, Asif",AZE,M,IM
13412590,"Allahverdiyeva, Ayan",AZE,F,WIM
13412604,"Ismayil, Malak",AZE,F,WFM
13412620,"Aslanov, Umid",AZE,M,CM
13412841,"Asgarov, Vugar",AZE,M,FM
13413007,"Ahmadzada, Ahmad",AZE,M,GM
13413015,"Beydullayeva, Govhar",AZE,F,WGM
13413058,"Samadov, Javid",AZE,M,FM
13413090,"Rzayev, Mehman",AZE,M,FM
13413210,"Mammadova, Susan",AZE,F,WFM
13413554,"Babazada, Khazar",AZE,M,IM
13413562,"Eynullayev, Altay",AZE,M,FM
13413570,"Eynullayev, Atilla",AZE,M,FM
13413902,"Seyid, Huseyn",AZE,M,FM
13413937,"Suleymanli, Aydin",AZE,M,GM
13414143,"Ismaylov, Tofig",AZE,M,FM
13414224,"Tahirova, Sevil",AZE,F,WCM
13414895,"Suleymanova, Makhrug",AZE,F,WFM
13415263,"Aliyev, Sanan",AZE,M,CM
13415646,"Jabbarli, Ayhan",AZE,M,CM
13415689,"Heydarli, Nurtaj",AZE,F,WCM
13415875,"Hajiyeva, Laman",AZE,F,WFM
13416065,"Budagova, Leyla",AZE,F,WCM
13416162,"Kanli, Alperen",AZE,M,CM
13416197,"Ilyasli, Ughur",AZE,M,FM
13416375,"Suleymanli, Suleyman",AZE,M,FM
13416626,"Babayeva, Nasrin",AZE,F,WFM
13417118,"Salimova, Aysel",AZE,F,WCM
13417428,"Gasimova, Samra",AZE,F,WCM
13417444,"Samadov, Read",AZE,M,IM
13418548,"Suleymanov, Ali",AZE,M,CM
13418890,"Mammadov, Ziya",AZE,M,CM
13423533,"Orujov, Farid",AZE,M,FM
13423860,"Badalov, Mayis",AZE,M,FM
13424165,"Javadov, Habil",AZE,M,CM
13424203,"Valiyev, Shahin",AZE,M,FM
13425480,"Malikov, Farid",AZE,M,CM
13425811,"Azadaliyev, Jahandar",AZE,M,FM
13428101,"Garayev, Khoshbakht",AZE,M,FM
13429019,"Ismayilova, Khanim",AZE,F,WCM
13429078,"Talibov, Shiroghlan",AZE,M,IM
13429310,"Dadashli, Narmin",AZE,F,WFM
13429990,"Bashirli, Saadat",AZE,F,WCM
13430181,"Bashirov, Teymur",AZE,M,FM
13430661,"Mammadov, Rafig",AZE,M,FM
13431552,"Ahmad, Khagan",AZE,M,IM
13431781,"Huseynova, Lala",AZE,F,WCM
13440110,"Rustamov, Rustam",AZE,M,FM
13442724,"Hajialiyev, Islam",AZE,M,CM
13445219,"Seyidli, Mirsaleh",AZE,M,CM
13452029,"Hamidov, Allahverdi",AZE,M,FM
13452509,"Aghaverdiyeva, Maryam",AZE,F,WCM
13500023,"Kovalev, Andrei",BLR,M,GM
13500031,"Dydyshko, Viacheslav",BLR,M,GM
13500040,"Korzubov, Peter",BLR,M,IM
13500058,"Kapengut, Albert",USA,M,IM
13500074,"Mochalov, Evgeny V",BLR,M,IM
13500090,"Poley, Vladimir",FID,M,IM
13500139,"Aleksandrov, Aleksej",BLR,M,GM
13500147,"Zezulkin, Jurij",POL,M,GM
13500180,"Korneevets, Alexander",BLR,M,IM
13500198,"Davydiuk, Stepan",BLR,M,FM
13500201,"Lagvilava, Genrieta",BLR,F,WGM
13500210,"Eidelson, Rakhil",BLR,F,WGM
13500244,"Prokhoda, Nikola",BLR,M,FM
13500252,"Lybin, Dmitry",BLR,M,IM
13500295,"Popova, Natalija",FID,F,WIM
13500325,"Tihonov, Jurij",BLR,M,GM
13500333,"Litvinov, Vladimir",BLR,M,IM
13500350,"Smirnov, Valerij",BLR,M,IM
13500414,"Khorovets-Aiedinova, Elmira",BLR,F,WFM
13500457,"Alekseev, Vadim",BLR,M,IM
13500465,"Fedorov, Alexei",BLR,M,GM
13500481,"Kasparov, Sergey",FID,M,GM
13500511,"Baturyn, Mikhail",USA,M,IM
13500520,"Shulman, Yury",USA,M,GM
13500562,"Kornilovich, Vitaly",BLR,M,FM
13500597,"Splosnov, Sergei",BLR,M,IM
13500619,"Novitzkij, Dmitrij",BLR,M,IM
13500635,"Kochetkov, German",BLR,M,IM
13500660,"Lavretzkij, Roman",BLR,M,IM
13500694,"Romanov, Oleg",BLR,M,IM
13500716,"Liutsko, Igor",BLR,M,GM
13500724,"Maliush, Andrei",BLR,M,FM
13500767,"Charnushevich, Aliaksei",FRA,M,GM
13500813,"Libov, Gennady",BLR,M,FM
13500830,"Bondar, Tana",FID,F,WFM
13500880,"Bystrov, Alexander",BLR,M,FM
13500902,"Anokhina, Svetlana",BLR,F,WFM
13500945,"Smetankin, Stanislav",AUS,M,IM
13500961,"Karalchuk, Mikalai",POL,M,FM
13500996,"Tetenkina, Irina",SWE,F,WIM
13501062,"Kolesnik, Eduard",BLR,M,IM
13501097,"Ginzburg, Mikhail",BLR,M,FM
13501119,"Chekurov, Vyacheslav",BLR,M,IM
13501143,"Bogatko, Tana",BLR,F,WFM
13501151,"Sorokina, Anastasia",AUS,F,WIM
13501259,"Tsarenkov, Nikolay",BLR,M,IM
13501275,"Mironov, Ilya",BLR,M,FM
13501313,"Trifonov, Denis",BLR,M,FM
13501356,"Lomako, Pavel",BLR,M,IM
13501429,"Teterev, Vitaly",BLR,M,GM
